,intent_loss,intent_acc,set
147,2.0658931732177734,0.8965517282485962,valid
148,2.4468331730325614,0.9124579120565344,train
149,2.0309863090515137,0.8793103694915771,valid
150,2.397514258169566,0.8888888884875108,train
151,1.9966881275177002,0.8793103694915771,valid
152,2.3823708139284694,0.9023569019555243,train
153,1.9630390405654907,0.8793103694915771,valid
154,2.3334702096804225,0.8686868682854906,train
155,1.9299615621566772,0.8793103694915771,valid
156,2.257942387551972,0.8585858549734559,train
157,1.897275447845459,0.8793103694915771,valid
158,2.247444946757872,0.8922558868372882,train
159,1.865243911743164,0.8793103694915771,valid
160,2.2077647620178635,0.8821548817535041,train
161,1.8338924646377563,0.8793103694915771,valid
162,2.1802920331858626,0.8754208750194974,train
163,1.8031108379364014,0.8793103694915771,valid
164,2.160673920152966,0.8821548785424794,train
165,1.773107647895813,0.8620689511299133,valid
166,2.0880964500735506,0.8720538716524939,train
167,1.7437870502471924,0.8620689511299133,valid
168,2.0845510313406534,0.8787878751754761,train
169,1.715099811553955,0.8620689511299133,valid
170,2.0464002375650887,0.8989898921664716,train
171,1.6871036291122437,0.8620689511299133,valid
172,1.981479246608336,0.8552188483954278,train
173,1.659559726715088,0.8620689511299133,valid
174,2.006211159606574,0.8956228952215175,train
175,1.6325335502624512,0.8620689511299133,valid
176,1.9125034957622438,0.8888888852764861,train
177,1.6061019897460938,0.8620689511299133,valid
178,1.8989286575253161,0.861952856935636,train
179,1.5803898572921753,0.8620689511299133,valid
180,1.8744377222928135,0.8922558854324649,train
181,1.5551941394805908,0.8620689511299133,valid
182,1.881193843353477,0.8754208718084727,train
183,1.530491828918457,0.8620689511299133,valid
184,1.8373028393144961,0.8754208750194974,train
185,1.5062979459762573,0.8620689511299133,valid
186,1.8151804943277379,0.8888888884875108,train
187,1.4826451539993286,0.8620689511299133,valid
188,1.802186804989773,0.8821548767362781,train
189,1.459562063217163,0.8620689511299133,valid
190,1.7496041107659388,0.8619528565342579,train
191,1.4368555545806885,0.8620689511299133,valid
192,1.71044744666578,0.8754208700022713,train
193,1.414776086807251,0.8620689511299133,valid
194,1.6843421744176434,0.8720538684414694,train
195,1.3933167457580566,0.8620689511299133,valid
196,1.692432989977827,0.8552188548174772,train
197,1.3721270561218262,0.8620689511299133,valid
198,1.6610140254601886,0.8754208718084727,train
199,1.3514816761016846,0.8620689511299133,valid
200,1.3017319285351296,0.8840579718783281,valid
